poster,imdb-id,title,release-year,runtime,genre,imdb-rating,metascore,overview,votes,directors,cast,language
"https://m.media-amazon.com/images/M/MV5BOGZiYjkyODEtNzkxMC00ZDUwLWI0MmQtOTFjMmRhNzhjZjY3XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_UY98_CR2,0,67,98_AL_.jpg",tt11732164,Pathu Thala,2023,151.0,"Action, Crime, Drama",7.0,,"An undercover cop goes to find and kill a crime lord. However, when he realizes that the crime lord's business intentions are good and he has his own challenges, he needs to decide his next step and help the crime lord change his life.",9093,"[{'id': 'nm1953633', 'name': 'Obeli N. Krishna'}]","[{'id': 'nm1167656', 'name': 'Silambarasan Rajendar'}, {'id': 'nm5221962', 'name': 'Gautham Karthik'}, {'id': 'nm9350574', 'name': 'Priya Bhavani Shankar'}, {'id': 'nm9327410', 'name': 'Tejeenthan Arunasalam'}]",ta
"https://m.media-amazon.com/images/M/MV5BY2M0ODYyOGEtZWMyMC00NWM5LWJiNjEtNjBlYTEzNGZjOTk0XkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_UY98_CR1,0,67,98_AL_.jpg",tt15163652,Thunivu,2023,145.0,"Action, Crime, Thriller",6.1,,A mysterious mastermind - Daredevil and his team forms a plan and commits bank heist to find the corporate looted people's money.,27973,"[{'id': 'nm6474441', 'name': 'H. Vinoth'}]","[{'id': 'nm0015001', 'name': 'Ajith Kumar'}, {'id': 'nm0913097', 'name': 'Manju Warrier'}, {'id': 'nm2284321', 'name': 'Samuthirakani'}, {'id': 'nm4071279', 'name': 'John Kokken'}]",ta
"https://m.media-amazon.com/images/M/MV5BZmU0MzJmYjQtNDQyMi00NWY3LTllYzEtYTQxNDU2YWFkZTJhXkEyXkFqcGdeQXVyMTQ3Mzk2MDg4._V1_UY98_CR5,0,67,98_AL_.jpg",tt27236842,Theera Kadhal,2023,128.0,"Drama, Romance",6.4,,"Two ex-lovers unexpectedly rekindle their romance. Despite being married to different people, one of them believes they are meant to be together.",516,"[{'id': 'nm4032306', 'name': 'Rohin Venkatesan'}]","[{'id': 'nm0415773', 'name': 'Jai'}, {'id': 'nm4831604', 'name': 'Amzath Khan'}, {'id': 'nm12276742', 'name': 'K S Krishnan'}, {'id': 'nm11057419', 'name': 'Abdool Lee'}]",ta
"https://m.media-amazon.com/images/M/MV5BZjEyMzc5N2UtOTI3NS00NjVmLWI4NDQtNzkyZDZjYzgwMGFjXkEyXkFqcGdeQXVyMTQ3Mzk2MDg4._V1_UX67_CR0,0,67,98_AL_.jpg",tt18934038,Karungaapiyam,2023,134.0,"Horror, Thriller",6.2,,Regina's Umayal Karthika deciding to spend time at a 100-year-old unkempt library in a bid to divert and heal from a heartbreak.,1239,"[{'id': 'nm6442103', 'name': 'Deekay'}]","[{'id': 'nm2570245', 'name': 'Kajal Aggarwal'}, {'id': 'nm6489058', 'name': 'Yogi Babu'}, {'id': 'nm12062297', 'name': 'Noyrika Bhatheja'}, {'id': 'nm5294556', 'name': 'Regina Cassandra'}]",ta
"https://m.media-amazon.com/images/M/MV5BMmIyMDIwOGUtNGI4Yy00MDVjLWE4M2QtMzU5OGE5YTU2ZjY3XkEyXkFqcGdeQXVyMTUyNjIwMDEw._V1_UY98_CR15,0,67,98_AL_.jpg",tt23710126,Kondraal Paavam,2023,,"Crime, Drama, Thriller",7.6,,A stranger enters the life of a family that has been suffering in poverty for years. What follows are the events that make their lives even more miserable.,597,"[{'id': 'nm5796513', 'name': 'Dayal Padmanabhan'}]","[{'id': 'nm4174212', 'name': 'Varalaxmi Sarathkumar'}, {'id': 'nm6549370', 'name': 'Santhosh Prathap'}, {'id': 'nm10990671', 'name': 'Charle'}, {'id': 'nm0710545', 'name': 'Easwari Rao'}]",ta
"https://m.media-amazon.com/images/M/MV5BYjIwMDkwNDUtZTE4My00Y2U0LTg1ZTMtNjcyYWEyZDRlNTQxXkEyXkFqcGdeQXVyMTI4Mjk4MDc4._V1_UX67_CR0,0,67,98_AL_.jpg",tt28145495,Uruttu Tech,2023,66.0,Comedy,9.9,,The tech war between truth and deception begin upon the community and its destiny is unknown,7490,[],[],ta
"https://m.media-amazon.com/images/M/MV5BYjFkYzQ2YjgtZjBmNS00NTkzLTkzMTktMjA2YWM5ZGQyZTg5XkEyXkFqcGdeQXVyMTUyNjIwMDEw._V1_UY98_CR2,0,67,98_AL_.jpg",tt12782448,Pichaikkaran 2,2023,148.0,"Action, Drama, Sci-Fi",5.6,,"A business tycoon being preyed on for his wealth, and a beggar on a constant hunt for his long-lost sister. How does money determine the fate of these two lives?",1534,"[{'id': 'nm2537099', 'name': 'Vijay Antony'}]","[{'id': 'nm2537099', 'name': 'Vijay Antony'}, {'id': 'nm5729528', 'name': 'Kavya Thapar'}, {'id': 'nm1559594', 'name': 'Y.G. Mahendran'}, {'id': 'nm1099597', 'name': 'Radha Ravi'}]",ta
"https://m.media-amazon.com/images/M/MV5BNGU4NWExYjktYzRiNy00ZWU4LTkxZDAtOTQ4N2RlZDQ3Yjc4XkEyXkFqcGdeQXVyMTIyNzY0NTMx._V1_UX67_CR0,0,67,98_AL_.jpg",tt16211122,Ayodhi,2023,121.0,"Action, Drama, Thriller",8.3,,"On their journey to Rameswaram, a family from North India gets involved in a series of mishaps until a stranger decides to help them out",2922,"[{'id': 'nm13147259', 'name': 'Manthira Moorthy'}]","[{'id': 'nm11668453', 'name': 'Master Advaith'}, {'id': 'nm11272795', 'name': 'Anju Asrani'}, {'id': 'nm9450603', 'name': 'Preethi Asrani'}, {'id': 'nm7075315', 'name': 'Thaman Kumar'}]",ta
"https://m.media-amazon.com/images/M/MV5BNjJiYjNhOGItNGZjYi00NWEzLTg1MGUtODk0NTJkM2QwNTFkXkEyXkFqcGdeQXVyMTQ3Mzk2MDg4._V1_UY98_CR5,0,67,98_AL_.jpg",tt25502544,Theerkadarishi,2023,,"Crime, Thriller",5.8,,"Theerkadarishi is an upcoming Tamil movie. The movie is directed by P. G. Mohan, L. R. Sundarapandi and will feature Ajmal Ameer as lead character.",1541,"[{'id': 'nm12132659', 'name': 'L.R. Sundarapandi'}, {'id': 'nm3403715', 'name': 'P.G. Mohan'}]","[{'id': 'nm2775995', 'name': 'Ajmal Ameer'}, {'id': 'nm5180541', 'name': 'Imman Annachi'}, {'id': 'nm4909868', 'name': 'Arjunan'}, {'id': 'nm2011414', 'name': 'Devadarshini Chetan'}]",ta
"https://m.media-amazon.com/images/M/MV5BYzMwNjFiMzUtMWM5My00MzE5LTliMDUtY2Y4Y2VmYzE3OTExXkEyXkFqcGdeQXVyMTY0MDk0NjE3._V1_UY98_CR0,0,67,98_AL_.jpg",tt26743872,ThiruvinKural,2023,117.0,Thriller,5.0,,A man with hearing and speech disabilities is drawn into danger when a ruthless gang starts targeting his injured father at a hospital.,282,"[{'id': 'nm14568236', 'name': 'Harish Prabhu'}]","[{'id': 'nm4650730', 'name': 'Arulnithi'}, {'id': 'nm0707300', 'name': 'Bharathiraja'}, {'id': 'nm9164560', 'name': 'Aathmika'}, {'id': 'nm14195887', 'name': 'Ashraf Mallissery'}]",ta
