poster,imdb-id,title,release-year,runtime,genre,imdb-rating,metascore,overview,votes,directors,cast,language
"https://m.media-amazon.com/images/M/MV5BM2M3ODI2ZWMtNmVlOS00OTAxLTliODUtZjM2MmFhMDI4ZGI4XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY98_CR1,0,67,98_AL_.jpg",tt0124002,Mig og Charly,1978,98.0,Drama,6.3,,"Steffen is picnicking with his girlfriend, daughter of a rich businessman, when he meets Charly - trying to steal Steffen's moped. Later they end up as BFFs despite the differences.",454,"[{'id': 'nm0471610', 'name': 'Henning Kristiansen'}, {'id': 'nm0036272', 'name': 'Morten Arnfred'}]","[{'id': 'nm0421558', 'name': 'Kim Jensen'}, {'id': 'nm0647586', 'name': 'Allan Olsen'}, {'id': 'nm0630827', 'name': 'Helle Nielsen'}, {'id': 'nm0639152', 'name': 'Ghita Nørby'}]",da
"https://m.media-amazon.com/images/M/MV5BNjk2NDI3ZjItZDAzOC00OTYxLTkzMzYtMzMzNGQxNDQ5NmE2XkEyXkFqcGdeQXVyNjQ4NjY1MjM@._V1_UY98_CR1,0,67,98_AL_.jpg",tt0078464,Vil du se min smukke navle?,1978,103.0,Drama,6.2,,"Amidst a bunch of kids from a 9th grade class from Denmark which goes on a school trip to Sweden having a lot of experiences , the story surrounds Claus and Lene, which meet the first real feelings of love.",405,"[{'id': 'nm0469273', 'name': 'Søren Kragh-Jacobsen'}]","[{'id': 'nm0097604', 'name': 'Helle Borup'}, {'id': 'nm0159802', 'name': 'Jesper Christensen'}, {'id': 'nm0196896', 'name': 'Benny Dahl'}, {'id': 'nm0377599', 'name': 'Lise Lotte Henriksen'}]",da
"https://m.media-amazon.com/images/M/MV5BODNlNTQ4ODEtYjZmNC00Nzc0LTljYmUtMWUwMzA1ZmExN2Y4XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_UY98_CR2,0,67,98_AL_.jpg",tt0078026,Olsen-banden går i krig,1978,107.0,"Comedy, Crime, Family",7.0,,"There are top secret plans of turning Denmark into EEC/EU's ""holiday park"". The Olsen gang plans to steal and sell the plans at DEM10,000,000. After being double-crossed, will patriotism win?",1745,"[{'id': 'nm0050853', 'name': 'Erik Balling'}]","[{'id': 'nm0819825', 'name': 'Ove Sprogøe'}, {'id': 'nm0344655', 'name': 'Morten Grunwald'}, {'id': 'nm0120381', 'name': 'Poul Bundgaard'}, {'id': 'nm0910432', 'name': 'Kirsten Walther'}]",da
"https://m.media-amazon.com/images/M/MV5BNGVhMDVjYWUtNDFjNC00N2ZiLTgwOTQtYzU5YWI5NjNkNzRmL2ltYWdlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UY98_CR3,0,67,98_AL_.jpg",tt0078465,Vinterbørn,1978,100.0,Drama,5.7,,"The story follows a group of women in a maternity ward for women with complicated pregnancies. The women have different ages and background, but in spite of their differences they develop a...                See full summary »",113,"[{'id': 'nm0377433', 'name': 'Astrid Henning-Jensen'}]","[{'id': 'nm0360657', 'name': 'Ann-Mari Max Hansen'}, {'id': 'nm0381085', 'name': 'Helle Hertz'}, {'id': 'nm0445817', 'name': 'Lone Kellerman'}, {'id': 'nm0117640', 'name': 'Lea Risum Brøgger'}]",da
"https://m.media-amazon.com/images/M/MV5BYTBkMjc1MzktYjBlOC00ZjNiLWFiYjgtNjU5ZTZkZjc4MDRmXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX67_CR0,0,67,98_AL_.jpg",tt0077554,Firmaskovturen,1978,79.0,Comedy,5.1,,A small jewelry company has their annual summer party,215,"[{'id': 'nm0383776', 'name': 'John Hilbard'}]","[{'id': 'nm0342453', 'name': 'Judy Gringer'}, {'id': 'nm0753262', 'name': 'Jørgen Ryg'}, {'id': 'nm0196950', 'name': 'Lisbet Dahl'}, {'id': 'nm0433971', 'name': 'Preben Kaas'}]",da
"https://m.media-amazon.com/images/M/MV5BZGE3NTNmM2EtZGEwYS00MjljLWI4ZTAtMDRhZjFkOTg0ODQzXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY98_CR1,0,67,98_AL_.jpg",tt0077695,Honning måne,1978,95.0,"Drama, Romance",6.5,,"A young man finds love and settles down, but when his young wife spirals into depression they both have decisions to make.",151,"[{'id': 'nm0000806', 'name': 'Bille August'}]","[{'id': 'nm0833288', 'name': 'Claus Strandberg'}, {'id': 'nm0646307', 'name': 'Kirsten Olesen'}, {'id': 'nm0645663', 'name': 'Jens Okking'}, {'id': 'nm0120381', 'name': 'Poul Bundgaard'}]",da
"https://m.media-amazon.com/images/M/MV5BYjZlZDBiYmYtMjQ5NC00MTMzLTg1MDctNjc3MmJjOTg0ZTI1XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX67_CR0,0,67,98_AL_.jpg",tt0077591,Fængslende feriedage,1978,105.0,"Comedy, Family",5.5,,Four guys serve their prison sentences in the jovial and not-very-authoritarian prison in Maribo.,182,"[{'id': 'nm0377586', 'name': 'Finn Henriksen'}]","[{'id': 'nm0753262', 'name': 'Jørgen Ryg'}, {'id': 'nm0196950', 'name': 'Lisbet Dahl'}, {'id': 'nm0270147', 'name': 'Birgitte Federspiel'}, {'id': 'nm0664850', 'name': 'Dirch Passer'}]",da
"https://m.media-amazon.com/images/M/MV5BYmQ2NzY4MTctMjM0My00MzQ4LWI5NjMtZmIzZmEwN2M1Y2EzXkEyXkFqcGdeQXVyMTAwNzIyMzAy._V1_UY98_CR2,0,67,98_AL_.jpg",tt0078280,Slægten,1978,118.0,"Drama, Romance",5.8,,"An adaptation of Gustav Wied's nineteenth century novel about a baron who takes a young bride, but reacts brutally when she is not faithful to him.",109,"[{'id': 'nm0716343', 'name': 'Anders Refn'}]","[{'id': 'nm0645663', 'name': 'Jens Okking'}, {'id': 'nm0381085', 'name': 'Helle Hertz'}, {'id': 'nm0879881', 'name': 'Bodil Udsen'}, {'id': 'nm0252493', 'name': 'Stefan Ekman'}]",da
"https://m.media-amazon.com/images/M/MV5BYjFjYzQ4ZTgtZGQ3MS00NDE2LTlmOTktYTIwOWIwMWVkYjcxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc2MDU0NDE@._V1_UX67_CR0,0,67,98_AL_.jpg",tt0048452,Ordet,1955,126.0,Drama,8.3,,"Follows the lives of the Borgen family, as they deal with inner conflict, as well as religious conflict with each other, and the rest of the town.",16755,"[{'id': 'nm0003433', 'name': 'Carl Theodor Dreyer'}]","[{'id': 'nm0539047', 'name': 'Henrik Malberg'}, {'id': 'nm0368274', 'name': 'Emil Hass Christensen'}, {'id': 'nm0503499', 'name': 'Preben Lerdorff Rye'}, {'id': 'nm0012994', 'name': 'Hanne Aagesen'}]",da
"https://m.media-amazon.com/images/M/MV5BYjg3ZjU2MzAtOTkzNC00NjY4LWE3MjUtMjNhYjBjOTIxMGQ5XkEyXkFqcGdeQXVyNDYxOTY1Njg@._V1_UY98_CR1,0,67,98_AL_.jpg",tt0048058,Far til fire på landet,1955,93.0,"Comedy, Family",5.9,,The little family is discussing where to go on summer vacation. At last the family decides to travel to the danish countryside in Jutland,363,"[{'id': 'nm0641045', 'name': ""Alice O'Fredericks""}]","[{'id': 'nm0539049', 'name': 'Peter Malberg'}, {'id': 'nm0825234', 'name': 'Karl Stegger'}, {'id': 'nm0116793', 'name': 'Birgitte Price'}, {'id': 'nm0609151', 'name': 'Ib Mossin'}]",da
